TITLE     = "015.02"
VARIABLES = "X"
"Y"
"Z"
"CP"
"CF"
"CFX"
"CFY"
"CFZ"
"XoC"
DATASETAUXDATA BasicAlgorithm="RANS"
DATASETAUXDATA Discretization="Finite-volume nodal scheme mixed element"
DATASETAUXDATA DistanceCalc="-999"
DATASETAUXDATA Email="tin.c.wong.civ@army.mil"
DATASETAUXDATA GridId="Cadence"
DATASETAUXDATA Institution="US Army/SRD"
DATASETAUXDATA Name="TC Wong"
DATASETAUXDATA Notes="-999"
DATASETAUXDATA Order="Second order of accuracy for all equations"
DATASETAUXDATA ParticipantID="015"
DATASETAUXDATA SolverName="FUN3D Version 14.1"
 -3.245599567890E-01 -3.488967716694E-01 -3.722711801529E-01 -3.947159945965E-01
 -4.162670075893E-01 -4.369579553604E-01 -4.568205773830E-01 -4.758774936199E-01
 -4.941479563713E-01 -5.116518735886E-01 -5.284015536308E-01 -5.444064140320E-01
 -5.596804022789E-01 -5.742409825325E-01 -4.465552270412E-01 -3.188694417477E-01
 -1.911836713552E-01 -6.349788606167E-02 6.418789178133E-02 1.918736696243E-01
 3.195594549179E-01 4.472452104092E-01 5.749310255051E-01
 4.746324196458E-02 1.169060468674E-01 9.569355100393E-02 9.504102170467E-02
 9.488476067781E-02 9.479266405106E-02 9.447298943996E-02 9.396044909954E-02
 9.329126775265E-02 9.249486029148E-02 9.157887101173E-02 9.056668728590E-02
 8.945883065462E-02 8.824858069420E-02 8.694947510958E-02 8.555483818054E-02
 8.405749499798E-02 8.246579766273E-02 8.076980710030E-02 7.896404713392E-02
 7.705035805702E-02 7.501894980669E-02 7.286245375872E-02 7.058178633451E-02
 6.817165762186E-02 6.561668962240E-02 6.293262541294E-02 6.009748950601E-02
 5.713339522481E-02 5.398557335138E-02 5.069728940725E-02 4.721651971340E-02
 4.355565086007E-02 3.969355300069E-02 3.562504425645E-02 3.132981806993E-02
 2.679048292339E-02 2.201396785676E-02 1.696594431996E-02 1.164155174047E-02
 5.997447762638E-03 3.366561577423E-05 -6.364774890244E-03 -1.306956820190E-02
 -2.015512995422E-02 -2.778555639088E-02 -3.580170124769E-02 -4.443253949285E-02
 -5.359537526965E-02 -6.346245855093E-02 -7.402956485748E-02 -8.528289198875E-02
 -9.766070544720E-02 -1.108153238893E-01 -1.248962730169E-01 -1.403870433569E-01
 -1.570049077272E-01 -1.754377335310E-01 -1.953026652336E-01 -2.169476300478E-01
 -2.407970428467E-01 -2.658572793007E-01 -2.913405895233E-01 -3.170002698898E-01
 -3.429511189461E-01 -3.685911297798E-01 -3.940580785275E-01 -4.188209176064E-01
 -4.429007768631E-01 -4.647222161293E-01 -4.839987158775E-01 -5.009951591492E-01
 -5.159562230110E-01 -5.291221737862E-01 -5.407058000565E-01 -5.509011745453E-01
 -5.598577260971E-01 -5.677127242088E-01 -5.745921730995E-01 -5.805954933167E-01
 -5.858182907104E-01 -5.903393030167E-01 -5.942305922508E-01 -5.975574254990E-01
 -6.003770828247E-01 -6.027444601059E-01 -6.047136187553E-01 -6.063328981400E-01
 -6.076489090919E-01 -6.087008714676E-01 -6.095257997513E-01 -6.101571321487E-01
 -6.106302738190E-01 -6.109164357185E-01 -6.111069917679E-01 -6.111980676651E-01
 -6.111898422241E-01 -6.110908389091E-01 -6.109153032303E-01 -6.106804013252E-01
 -6.104044914246E-01 -6.101042628288E-01 -6.097968816757E-01 -6.095040440559E-01
 -6.092520356178E-01 -6.090722084045E-01 -6.090001463890E-01 -6.090806126595E-01
 -6.093670129776E-01 -6.099169254303E-01 -6.107962131500E-01 -6.120833158493E-01
 -6.138679385185E-01 -6.162559390068E-01 -6.193792223930E-01 -6.233906745911E-01
 -6.284754872322E-01 -6.348577141762E-01 -6.428024768829E-01 -6.526517868042E-01
 -6.648877859116E-01 -6.802946329117E-01 -7.001742124557E-01 -7.263689637184E-01
 -7.604030370712E-01 -8.013328313828E-01 -8.454951643944E-01 -8.925318121910E-01
 -9.399795532227E-01 -9.845728278160E-01 -1.023500084877E+00 -1.054770231247E+00
 -1.077932476997E+00 -1.093861103058E+00 -1.104170918465E+00 -1.110550522804E+00
 -1.114389419556E+00 -1.116671442986E+00 -1.118034124374E+00 -1.118868589401E+00
 -1.119407415390E+00 -1.119784116745E+00 -1.120073199272E+00 -1.120314359665E+00
 -1.120528221130E+00 -1.120726823807E+00 -1.120916843414E+00 -1.121101856232E+00
 -1.121284604073E+00 -1.121468663216E+00 -1.121657609940E+00 -1.121865987778E+00
 -1.122002243996E+00 -1.122187137604E+00 -1.122403740883E+00 -1.122634172440E+00
 -1.122872352600E+00 -1.123122572899E+00 -1.123394250870E+00 -1.123692989349E+00
 -1.124010682106E+00 -1.124332785606E+00 -1.124661684036E+00 -1.125023007393E+00
 -1.125439882278E+00 -1.125898361206E+00 -1.126379966736E+00 -1.126888632774E+00
 -1.127439379692E+00 -1.128044247627E+00 -1.128700971603E+00 -1.129423141479E+00
 -1.130187392235E+00 -1.130963325500E+00 -1.131790637970E+00 -1.132638812065E+00
 -1.133605360985E+00 -1.134812355042E+00 -1.135903358459E+00 -1.137085676193E+00
 -1.138437390327E+00 -1.139994263649E+00 -1.141786217690E+00 -1.143781423569E+00
 -1.145885467529E+00 -1.147965073586E+00 -1.149986386299E+00 -1.152334928513E+00
 -1.154224753380E+00 -1.156057715416E+00 -1.157858729362E+00 -1.159433841705E+00
 -1.160531997681E+00 -1.160824537277E+00 -1.160217046738E+00 -1.158663392067E+00
 -1.156117439270E+00 -1.152781009674E+00 -1.148713707924E+00 -1.143822431564E+00
 -1.137807726860E+00 -1.130251526833E+00 -1.120538353920E+00 -1.108565449715E+00
 -1.094861745834E+00 -1.079134464264E+00 -1.060402989388E+00 -1.037673354149E+00
 -1.010777235031E+00 -9.797762632370E-01 -9.439954757690E-01 -9.025633931160E-01
 -8.549934029579E-01 -8.008993268013E-01 -7.406789660454E-01 -6.744005680084E-01
 -5.996594429016E-01 -5.139445662498E-01 -4.178161323071E-01 -3.136135041714E-01
 -2.026449292898E-01 -8.622705936432E-02 3.343171998858E-02 1.538488268852E-01
 2.722119092941E-01 3.861936628819E-01 4.943118393421E-01 5.953985452652E-01
 6.887459754944E-01 7.742522358894E-01 8.516972661018E-01 9.211799502373E-01
 9.827551245689E-01 1.035557270050E+00 1.079419970512E+00 1.114093542099E+00
 1.136448979378E+00 1.141669392586E+00 1.126189351082E+00 1.091750502586E+00
 1.043000459671E+00 9.864339232445E-01 9.275727272034E-01 8.699893355370E-01
 8.156342506409E-01 7.651353478432E-01 7.184502482414E-01 6.754003167152E-01
 6.355303525925E-01 5.983978509903E-01 5.635189414024E-01 5.303118228912E-01
 4.984935820103E-01 4.679825007915E-01 4.387033879757E-01 4.098853170872E-01
 3.807292878628E-01 3.509970903397E-01 3.209253549576E-01 2.907751798630E-01
 2.606243789196E-01 2.306709140539E-01 2.011203914881E-01 1.722521781921E-01
 1.442826241255E-01 1.173807233572E-01 9.157912433147E-02 6.694651395082E-02
 4.345203936100E-02 2.088716253638E-02 -9.764009737410E-04 -2.232356369495E-02
 -4.338623955846E-02 -6.437992304564E-02 -8.546734601259E-02 -1.066965609789E-01
 -1.281246542931E-01 -1.496054530144E-01 -1.709524244070E-01 -1.919716149569E-01
 -2.123265415430E-01 -2.317382544279E-01 -2.498495131731E-01 -2.668935060501E-01
 -2.819887399673E-01 -2.953928411007E-01 -3.073854744434E-01 -3.180070221424E-01
 -3.273805975914E-01 -3.354562819004E-01 -3.421877026558E-01 -3.475002348423E-01
 -3.512757420540E-01 -3.534841537476E-01 -3.540146350861E-01 -3.528943657875E-01
 -3.500834107399E-01 -3.456448018551E-01 -3.395671248436E-01 -3.319442570210E-01
 -3.228206932545E-01 -3.122861087322E-01 -3.004740178585E-01 -2.874903678894E-01
 -2.734895348549E-01 -2.586736381054E-01 -2.432006001472E-01 -2.271789312363E-01
 -2.107788920403E-01 -1.940595507622E-01 -1.770862638950E-01 -1.599749922752E-01
 -1.427213698626E-01 -1.253629326820E-01 -1.079152747989E-01 -9.039016067982E-02
 -7.279938459396E-02 -5.514791607857E-02 -3.745597973466E-02 -1.975185237825E-02
 -2.059160498902E-03 1.563019864261E-02 3.327323123813E-02 5.085686966777E-02
 6.837578862906E-02 8.580693602562E-02 1.031307801604E-01 1.203317940235E-01
 1.374092251062E-01 1.543432474136E-01 1.710527986288E-01 1.876185983419E-01
 2.037608325481E-01 2.196855843067E-01 2.352532297373E-01 2.503709495068E-01
 2.650749981403E-01 2.791998684406E-01 2.926417887211E-01 3.055737018585E-01
 3.174745440483E-01 3.287380337715E-01 3.387854397297E-01 3.481451272964E-01
 3.563279807568E-01 3.632406294346E-01 3.687501251698E-01 3.735288381577E-01
 3.762114048004E-01 3.782199025154E-01 3.791260719299E-01 3.787132501602E-01
 3.779987096786E-01 3.759377002716E-01 3.736884891987E-01 3.708856701851E-01
 3.675795495510E-01 3.637551665306E-01 3.596678078175E-01 3.553701639175E-01
 3.508068621159E-01 3.461785912514E-01 3.412950336933E-01 3.363680243492E-01
 3.313426971436E-01 3.262866437435E-01 3.212059140205E-01 3.160676956177E-01
 3.109656572342E-01 3.058005571365E-01 3.006898462772E-01 2.955374717712E-01
 2.904166579247E-01 2.852934598923E-01 2.801731824875E-01 2.750738263130E-01
 2.699732482433E-01 2.649020254612E-01 2.598284780979E-01 2.547774016857E-01
 2.497236728668E-01 2.446787357330E-01 2.396307140589E-01 2.345886677504E-01
 2.295541763306E-01 2.245125919580E-01 2.194551974535E-01 2.143713384867E-01
 2.092457711697E-01 2.040733397007E-01 1.988470405340E-01 1.935519576073E-01
 1.881715208292E-01 1.826804876328E-01 1.770423799753E-01 1.712140291929E-01
 1.651311516762E-01 1.587065607309E-01 1.518426984549E-01 1.443956345320E-01
 1.361209303141E-01 1.262272596359E-01 1.136406064034E-01 9.736704826355E-02
 1.822813600302E-01 -1.596390008926E-01 3.739179298282E-02 8.468551933765E-02
 1.061363890767E-01 1.049194261432E-01 1.001891046762E-01 9.552798420191E-02
 9.299173951149E-02 7.474476844072E-02 4.746324196458E-02
 1.043885247782E-03 1.089192926884E-03 6.653281743638E-04 5.433302721940E-04
 5.800467915833E-04 5.842638784088E-04 5.728419055231E-04 5.583435995504E-04
 5.464107962325E-04 5.381883238442E-04 5.332062719390E-04 5.306204548106E-04
 5.297285970300E-04 5.302154459059E-04 5.319170886651E-04 5.346596590243E-04
 5.383651005104E-04 5.429479060695E-04 5.482777487487E-04 5.542600410990E-04
 5.608414066955E-04 5.680497270077E-04 5.760100320913E-04 5.847925785929E-04
 5.943765281700E-04 6.047117058188E-04 6.156712770462E-04 6.270961021073E-04
 6.389117334038E-04 6.511671817861E-04 6.638654740527E-04 6.769495666958E-04
 6.904156180099E-04 7.042572251521E-04 7.185313152149E-04 7.334107067436E-04
 7.489845156670E-04 7.650973275304E-04 7.815394783393E-04 7.983521791175E-04
 8.157370612025E-04 8.339411579072E-04 8.532885694876E-04 8.734975126572E-04
 8.943356224336E-04 9.164044167846E-04 9.395762463100E-04 9.633463923819E-04
 9.885024046525E-04 1.016177702695E-03 1.045803888701E-03 1.076797256246E-03
 1.111057004891E-03 1.149056595750E-03 1.189292059280E-03 1.232579350471E-03
 1.280815456994E-03 1.335968496278E-03 1.399172353558E-03 1.469406648539E-03
 1.544677303173E-03 1.625281176530E-03 1.712183468044E-03 1.805052743293E-03
 1.903329510242E-03 2.005480695516E-03 2.109765075147E-03 2.213967265561E-03
 2.313312841579E-03 2.406244864687E-03 2.489462029189E-03 2.561901230365E-03
 2.624067012221E-03 2.676979405805E-03 2.721848431975E-03 2.759854076430E-03
 2.791895298287E-03 2.818577922881E-03 2.840453060344E-03 2.858114894480E-03
 2.872117329389E-03 2.882929053158E-03 2.890967763960E-03 2.896522404626E-03
 2.899706829339E-03 2.900636289269E-03 2.899551298469E-03 2.896717051044E-03
 2.892317716032E-03 2.886404749006E-03 2.878832397982E-03 2.869207644835E-03
 2.858354011551E-03 2.848130185157E-03 2.837970387191E-03 2.825190080330E-03
 2.809437923133E-03 2.791415899992E-03 2.771284664050E-03 2.749030245468E-03
 2.724696183577E-03 2.698225667700E-03 2.669376786798E-03 2.637923462316E-03
 2.603638451546E-03 2.566268201917E-03 2.525618532673E-03 2.481464063749E-03
 2.433562185615E-03 2.381677739322E-03 2.325467299670E-03 2.264510374516E-03
 2.198366681114E-03 2.126539591700E-03 2.048515714705E-03 1.963803078979E-03
 1.871946733445E-03 1.772562274709E-03 1.665206276812E-03 1.549119013362E-03
 1.423332374543E-03 1.288762898184E-03 1.155455596745E-03 1.055414788425E-03
 1.045870711096E-03 1.172074815258E-03 1.423822832294E-03 1.761721214280E-03
 2.156894421205E-03 2.580387052149E-03 2.994725713506E-03 3.364461008459E-03
 3.665269352496E-03 3.889264073223E-03 4.043623805046E-03 4.143709316850E-03
 4.206062760204E-03 4.244329873472E-03 4.268077667803E-03 4.283390473574E-03
 4.293947014958E-03 4.301893990487E-03 4.308470059186E-03 4.314344841987E-03
 4.319841042161E-03 4.325156565756E-03 4.330435302109E-03 4.335728008300E-03
 4.340991843492E-03 4.345989320427E-03 4.350220784545E-03 4.354256205261E-03
 4.359961953014E-03 4.367026966065E-03 4.373867996037E-03 4.380398429930E-03
 4.387117456645E-03 4.394018091261E-03 4.401165526360E-03 4.408976994455E-03
 4.417817573994E-03 4.427281208336E-03 4.436630290002E-03 4.446088336408E-03
 4.456648603082E-03 4.468563944101E-03 4.481326788664E-03 4.494776483625E-03
 4.509174264967E-03 4.524709656835E-03 4.541430622339E-03 4.559810739011E-03
 4.580242093652E-03 4.602712113410E-03 4.627678543329E-03 4.654913675040E-03
 4.683484788984E-03 4.713587928563E-03 4.745911341161E-03 4.779913928360E-03
 4.815503489226E-03 4.853062797338E-03 4.893265198916E-03 4.937181249261E-03
 4.985990934074E-03 5.038520321250E-03 5.092849954963E-03 5.149336531758E-03
 5.208505317569E-03 5.268387030810E-03 5.329775158316E-03 5.394319538027E-03
 5.462628789246E-03 5.534483585507E-03 5.609387066215E-03 5.686130840331E-03
 5.763864144683E-03 5.842359270900E-03 5.923062562943E-03 6.008717697114E-03
 6.102322135121E-03 6.205753423274E-03 6.315122824162E-03 6.425249390304E-03
 6.538251880556E-03 6.661280523986E-03 6.795568857342E-03 6.933421827853E-03
 7.068959530443E-03 7.202816195786E-03 7.334162946790E-03 7.454359438270E-03
 7.542590610683E-03 7.559986319393E-03 7.464581634849E-03 7.269809488207E-03
 7.095057517290E-03 7.079745642841E-03 7.225180976093E-03 7.414884399623E-03
 7.558223325759E-03 7.624422200024E-03 7.602660916746E-03 7.491325028241E-03
 7.299827877432E-03 7.041750010103E-03 6.727234460413E-03 6.364091299474E-03
 5.959716159850E-03 5.520874634385E-03 5.048566497862E-03 4.535555839539E-03
 3.973797429353E-03 3.351692808792E-03 2.628438873217E-03 -1.767383189872E-03
 -7.756705745123E-04 3.260526573285E-04 1.381442882121E-03 2.312201773748E-03
 3.031542990357E-03 3.516586730257E-03 3.795043099672E-03 3.920490387827E-03
 3.944243770093E-03 3.903446719050E-03 3.823978360742E-03 3.723197150975E-03
 3.612716449425E-03 3.500919556245E-03 3.391104983166E-03 3.289104206488E-03
 3.220166545361E-03 3.235935932025E-03 3.372685052454E-03 3.596917027608E-03
 3.827991895378E-03 4.010462202132E-03 4.140338860452E-03 4.234957043082E-03
 4.307714290917E-03 4.364272113889E-03 4.406568128616E-03 4.436386749148E-03
 4.456145688891E-03 4.467912949622E-03 4.473172128201E-03 4.474262241274E-03
 4.473187960684E-03 4.471417516470E-03 4.470097832382E-03 4.470055922866E-03
 4.471776541322E-03 4.474956076592E-03 4.479296971112E-03 4.484079778194E-03
 4.488085396588E-03 4.490318708122E-03 4.489611368626E-03 4.484766162932E-03
 4.474849440157E-03 4.460920579731E-03 4.445683211088E-03 4.427553154528E-03
 4.404349718243E-03 4.378494340926E-03 4.351729992777E-03 4.323445726186E-03
 4.293303936720E-03 4.260713700205E-03 4.225194919854E-03 4.186283797026E-03
 4.143708851188E-03 4.097249824554E-03 4.046693444252E-03 3.992340993136E-03
 3.934255801141E-03 3.872520988807E-03 3.807394299656E-03 3.738941391930E-03
 3.667482640594E-03 3.593571251258E-03 3.517505247146E-03 3.439825959504E-03
 3.361460054293E-03 3.282914403826E-03 3.204646985978E-03 3.127011004835E-03
 3.050158498809E-03 2.974383067340E-03 2.899735700339E-03 2.826162381098E-03
 2.753511769697E-03 2.681476762518E-03 2.609927672893E-03 2.538844710216E-03
 2.468230668455E-03 2.398229902610E-03 2.328924369067E-03 2.260260051116E-03
 2.192220650613E-03 2.124868333340E-03 2.058382378891E-03 1.992821227759E-03
 1.927984878421E-03 1.863951678388E-03 1.801228732802E-03 1.739106839523E-03
 1.676371204667E-03 1.613360363990E-03 1.550836372189E-03 1.489821122959E-03
 1.431402866729E-03 1.375916181132E-03 1.323462580331E-03 1.274058478884E-03
 1.228073728271E-03 1.185983186588E-03 1.148237846792E-03 1.115800929256E-03
 1.089441357180E-03 1.069370540790E-03 1.055503496900E-03 1.048516947776E-03
 1.049937913194E-03 1.058729831129E-03 1.072983839549E-03 1.094126957469E-03
 1.121420529671E-03 1.152747543529E-03 1.188159687445E-03 1.226741587743E-03
 1.267464249395E-03 1.309030805714E-03 1.350082340650E-03 1.391585217789E-03
 1.433972036466E-03 1.476129051298E-03 1.517440075986E-03 1.558031886816E-03
 1.598010887392E-03 1.637354842387E-03 1.675918698311E-03 1.713501173072E-03
 1.750172115862E-03 1.786131644621E-03 1.821497105993E-03 1.856319839135E-03
 1.890655374154E-03 1.924528041855E-03 1.958021428436E-03 1.991248689592E-03
 2.024279208854E-03 2.057176781818E-03 2.089874818921E-03 2.122362609953E-03
 2.154805231839E-03 2.187292790040E-03 2.219854388386E-03 2.252604579553E-03
 2.285712631419E-03 2.319273073226E-03 2.353222342208E-03 2.387284301221E-03
 2.421295735985E-03 2.455651992932E-03 2.490938873962E-03 2.527561504394E-03
 2.565659349784E-03 2.605153480545E-03 2.646020147949E-03 2.688473556191E-03
 2.733228029683E-03 2.781209303066E-03 2.833029488102E-03 2.889551687986E-03
 2.952701877803E-03 3.026204416528E-03 3.116505220532E-03 3.232348011807E-03
 3.375556785613E-03 3.497319528833E-03 3.399034729227E-03 3.662799252197E-03
 4.530393984169E-03 3.453999524936E-03 2.306966809556E-03 -2.759687835351E-03
 -1.555408583954E-03 -4.049272392876E-04 3.299170639366E-04 7.006539381109E-04
 7.949018036015E-04 4.231323255226E-04 1.043885247782E-03
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02 -9.990000000000E+02
